"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"288","EC_2","Gpcpd1",1.09562445479369,2.61313238907068e-33,5.59445513176143e-29,0.657,0.181
"289","EC_2","Tm4sf1",1.35035094483276,4.00822990311299e-33,8.5812193995746e-29,1,0.708
"290","EC_2","Gja1",1.10917136836969,4.16962525077694e-32,8.92675069938835e-28,0.943,0.393
"291","EC_2","Ly6a",1.1536285155807,3.60339432648966e-29,7.71450691358172e-25,0.829,0.208
"292","EC_2","Tcim",1.24240483983153,5.50725644660671e-29,1.17904853265403e-24,0.814,0.249
"293","EC_2","Stc1",1.07778179450809,1.37097456386288e-28,2.93511944377405e-24,0.643,0.092
"294","EC_2","Fam174b",1.14433531232752,1.44744975061325e-28,3.09884517108791e-24,0.657,0.131
"295","EC_2","Emp1",1.12094804703407,9.88257125068372e-28,2.11575967905888e-23,0.986,0.736
"296","EC_2","Akap12",1.26017438198197,1.7123019468392e-26,3.66586723798804e-22,0.871,0.349
"297","EC_2","Selp",1.45966303746949,2.54075509582001e-22,5.43950258464106e-18,0.371,0.028
"298","EC_2","Hilpda",1.09714878773862,3.0730397040285e-21,6.57907070235462e-17,0.814,0.352
"299","EC_2","Serpina3g",1.0977995314916,4.48573617121017e-21,9.60351256894385e-17,0.429,0.061
"300","EC_2","Aqp1",1.29873435464819,8.6425094826598e-16,1.85027485514264e-11,0.657,0.249
"301","EC_3","Plvap",3.39957313584933,0,0,1,0.053
"302","EC_3","Ctla2a",3.23145452629817,0,0,0.996,0.041
"303","EC_3","Cldn5",3.13664929771764,0,0,0.992,0.033
"304","EC_3","Egfl7",3.06792681529416,0,0,1,0.052
"305","EC_3","Cdh5",2.49852222979525,0,0,0.996,0.028
"306","EC_3","Flt1",2.44891005389702,0,0,0.983,0.088
"307","EC_3","Emcn",2.43131706083032,0,0,0.996,0.189
"308","EC_3","Ramp3",2.2057293128907,0,0,0.966,0.047
"309","EC_3","Kdr",2.1377784774337,0,0,0.949,0.027
"310","EC_3","Plpp1",2.12867875103923,0,0,0.983,0.289
"311","EC_3","Esam",2.00860727706656,0,0,1,0.051
"312","EC_3","Fam174b",1.97141921357841,0,0,0.953,0.122
"313","EC_3","Adgrl4",1.86451388972862,0,0,0.958,0.018
"314","EC_3","Eng",1.85747506119254,0,0,0.992,0.308
"315","EC_3","Mmrn2",1.65020060457907,0,0,0.924,0.015
"316","EC_3","Fam167b",1.54798636850423,0,0,0.919,0.015
"317","EC_3","Rasip1",1.66475703010963,3.49304411609761e-321,7.47825814815338e-317,0.924,0.021
"318","EC_3","Cyyr1",1.57324789336499,6.07713908319208e-314,1.30105470632059e-309,0.894,0.018
"319","EC_3","Ptprb",1.68474955329443,3.3395596592789e-309,7.1496632745502e-305,0.915,0.024
"320","EC_3","Hilpda",2.38312469877375,2.67345232361949e-306,5.72359407963697e-302,0.979,0.346
"321","EC_3","Car8",1.57356010040622,1.30491494928844e-305,2.79369241493163e-301,0.881,0.065
"322","EC_3","Pecam1",1.87263094591817,4.22431188184687e-305,9.04382930784597e-301,0.949,0.031
"323","EC_3","Podxl",1.52962444937481,9.64625710660197e-305,2.06516718395242e-300,0.881,0.019
"324","EC_3","Ramp2",1.98951378190814,3.4909075726713e-303,7.47368402233199e-299,0.958,0.149
"325","EC_3","Inhbb",1.75900222047781,9.1040308414604e-298,1.94908196284826e-293,0.869,0.025
"326","EC_3","Acvrl1",1.63396194943087,8.16634194823993e-297,1.74833214769869e-292,0.907,0.123
"327","EC_3","Ecscr",1.6926621780468,2.63365017701202e-295,5.63838166396504e-291,0.97,0.047
"328","EC_3","S1pr1",1.88354598502504,1.13991898507388e-291,2.44045255514466e-287,0.966,0.086
"329","EC_3","Grrp1",1.49323948451995,2.99094702155678e-289,6.40331847845091e-285,0.826,0.014
"330","EC_3","Adgrf5",1.63746601230568,6.255695118079e-285,1.33928176782953e-280,0.881,0.029
"331","EC_3","Icam2",1.20527298213097,4.32874385440518e-277,9.26740771789605e-273,0.835,0.019
"332","EC_3","Rapgef5",1.36249797975374,2.81663346425889e-273,6.03013058363187e-269,0.877,0.057
"333","EC_3","Smad6",1.52547778008807,3.78838940009544e-273,8.11056286666434e-269,0.881,0.082
"334","EC_3","Sh3bp5",1.7251615373991,2.20456700511539e-271,4.71975750125155e-267,0.945,0.162
"335","EC_3","Igfbp3",2.60993017311454,2.03065803507046e-270,4.34743578728235e-266,0.962,0.117
"336","EC_3","Exoc3l2",1.13691693402362,7.32147802637613e-270,1.56745523066687e-265,0.742,0.01
"337","EC_3","Nrip1",1.54109046255247,5.25628701417328e-268,1.12531848686436e-263,0.962,0.398
"338","EC_3","Tie1",1.27591055965465,7.78060159354115e-251,1.66574899516123e-246,0.826,0.027
"339","EC_3","Sox18",1.41128120841799,1.61021732049161e-250,3.44731426144048e-246,0.737,0.013
"340","EC_3","Acer2",1.26093861968274,2.43717559111587e-239,5.21774922301997e-235,0.754,0.03
"341","EC_3","Avl9",1.417156181024,1.40292751879559e-237,3.00352752498948e-233,0.86,0.161
"342","EC_3","Sema7a",1.26976857084217,1.46850773608382e-234,3.14392821218185e-230,0.839,0.045
"343","EC_3","Tnfsf10",1.30917239665988,1.87260730027227e-232,4.00906496915291e-228,0.758,0.025
"344","EC_3","Gnai2",1.15212923313751,1.74326381214256e-228,3.73215349541601e-224,0.992,0.85
"345","EC_3","Tspan13",1.43045338262645,2.64039895100317e-228,5.65283011420269e-224,0.898,0.083
"346","EC_3","Ipo11",1.2562349196824,5.16744130241209e-228,1.1062975084334e-223,0.792,0.052
"347","EC_3","Cd93",1.43795058802553,7.13628937587985e-226,1.52780819248212e-221,0.839,0.041
"348","EC_3","Esm1",1.51038966940938,2.78415365338514e-221,5.96059455653226e-217,0.839,0.042
"349","EC_3","Prss23",1.71567613947703,3.61864734832078e-219,7.74716210801996e-215,0.979,0.433
"350","EC_3","Srgn",2.07014181988187,1.6780738927584e-216,3.59258839700646e-212,1,0.179
"351","EC_3","Tmem252",1.2245750697138,4.68104772930991e-215,1.00216550836796e-210,0.602,0.007
"352","EC_3","Snrk",1.33858987004698,1.95481273249138e-214,4.1850585789908e-210,0.835,0.1
"353","EC_3","Arhgap31",1.45134192173119,6.61978959617576e-214,1.41723075464527e-209,0.953,0.239
"354","EC_3","Stc1",1.93264505896496,4.76672211460877e-212,1.02050753751659e-207,0.911,0.084
"355","EC_3","Timp3",1.82024299553778,2.03756184950941e-211,4.36221616361469e-207,1,0.68
"356","EC_3","Ralb",1.27754421825933,7.5662422037555e-203,1.61985679340201e-198,0.919,0.248
"357","EC_3","Upp1",1.50839847916228,6.73018521434423e-191,1.44086535253896e-186,0.915,0.103
"358","EC_3","Cd34",1.37709090525291,9.6429980007253e-191,2.06446944197528e-186,0.919,0.107
"359","EC_3","Slfn5",1.5808987554306,2.10907477952333e-189,4.5153181954815e-185,0.903,0.155
"360","EC_3","Dusp6",1.2859581928758,4.53729926646757e-188,9.71390399958042e-184,0.886,0.19
"361","EC_3","Spag9",1.12114678288155,4.85972073171177e-188,1.04041761145217e-183,0.975,0.677
"362","EC_3","Pmaip1",1.28666330835502,3.48230774226663e-187,7.45527264541862e-183,0.703,0.043
"363","EC_3","Pim3",1.52226108844607,2.21855162554432e-183,4.74969717512783e-179,0.966,0.41
"364","EC_3","Msn",1.18350162873608,2.85826723550892e-183,6.11926432450104e-179,0.966,0.531
"365","EC_3","Wars",1.12767858601021,2.16261893237252e-178,4.62995087231633e-174,0.763,0.087
"366","EC_3","Sox4",1.62442282034429,4.00230496225522e-176,8.56853469369221e-172,0.932,0.259
"367","EC_3","Rai14",1.16540058977676,9.08966859004203e-173,1.9460071484421e-168,0.873,0.247
"368","EC_3","Cd24a",1.55705862744,3.08806697188336e-172,6.61124258010508e-168,0.962,0.283
"369","EC_3","Cdc42ep2",1.20914828273576,3.84416284981556e-172,8.22996824517013e-168,0.826,0.091
"370","EC_3","Akap12",1.8294954812151,1.066121433557e-165,2.28245937710219e-161,0.945,0.343
"371","EC_3","Slc9a3r2",1.22410258037464,1.55574092016893e-162,3.33068573598967e-158,0.818,0.102
"372","EC_3","Cdc42ep3",1.33520285384932,1.05893628020002e-160,2.26707668228023e-156,0.915,0.234
"373","EC_3","Nrarp",1.23264429898781,1.38904887277252e-160,2.97381473171869e-156,0.742,0.061
"374","EC_3","Uaca",1.24671944539986,6.45497101001324e-158,1.38194474353374e-153,0.907,0.273
"375","EC_3","Lpar6",1.27363671104324,1.63157465225305e-157,3.49303817300855e-153,0.784,0.094
"376","EC_3","Emp2",1.1494841591738,1.74618393692813e-157,3.73840519056943e-153,0.877,0.304
"377","EC_3","Tmem2",1.20057509996133,9.25375933889105e-155,1.98113733686318e-150,0.831,0.17
"378","EC_3","Apold1",1.37269478123459,6.82660150131047e-152,1.46150711541556e-147,0.758,0.067
"379","EC_3","Clic1",1.14073805116118,7.60700330536497e-152,1.62858333764559e-147,1,0.82
"380","EC_3","Hes1",1.39147852225157,4.97517711598387e-146,1.06513566876099e-141,0.983,0.511
"381","EC_3","Plpp3",1.36168678314111,1.18623681542355e-145,2.53961439814028e-141,0.996,0.502
"382","EC_3","Irf8",1.10426242931462,1.45503792441248e-143,3.11509069237467e-139,0.869,0.134
"383","EC_3","Rhob",1.40496234198848,5.83458311046027e-143,1.24912589811844e-138,0.953,0.395
"384","EC_3","Tnfaip2",1.17132736800269,2.73766673976035e-142,5.86107072315292e-138,0.852,0.141
"385","EC_3","Cyp26b1",1.39899462320538,3.20076572485239e-142,6.85251934033649e-138,0.636,0.079
"386","EC_3","Notch1",1.10575928803013,1.23967486238113e-140,2.65401991287177e-136,0.894,0.234
"387","EC_3","Epas1",1.15687063879379,5.20643087377735e-137,1.11464478576699e-132,0.924,0.404
"388","EC_3","Sash1",1.16027022116545,5.41239662950666e-135,1.15873999441108e-130,0.89,0.291
"389","EC_3","Col4a1",1.12069217207543,1.01300611369594e-127,2.16874478881164e-123,0.958,0.336
"390","EC_3","Id4",1.27165848878391,7.32755985392748e-126,1.56875728912734e-121,0.852,0.211
"391","EC_3","Ddit4",1.18738444746196,1.41488214602051e-123,3.02912118641531e-119,0.932,0.312
"392","EC_3","Ninj1",1.11178444146696,2.83166563252488e-120,6.06231295267252e-116,0.966,0.53
"393","EC_3","Tcf4",1.0884228551059,4.05058634396909e-120,8.67190030380341e-116,0.936,0.476
"394","EC_3","Rnd1",1.11012882475195,2.41165365021349e-118,5.16310929974207e-114,0.623,0.057
"395","EC_3","Plaur",1.19326137078302,7.76454754201254e-118,1.66231198326947e-113,0.992,0.524
"396","EC_3","Gng11",1.21135652408553,1.18482122921805e-114,2.53658376963292e-110,0.919,0.358
"397","EC_3","Clec2d",1.15444939032941,1.45965223854082e-112,3.12496947749204e-108,0.958,0.443
"398","EC_3","Tcim",1.25367904360549,8.11909199400866e-111,1.73821640499731e-106,0.886,0.243
"399","EC_3","Tsc22d1",1.21424877712273,1.6402126260752e-105,3.51153121116441e-101,0.996,0.662
"400","EC_3","Aqp1",1.17033456341828,9.42623284174566e-85,2.01806218908933e-80,0.835,0.243
"401","EC_4","Flt1",2.37902013473816,1.06587234566473e-275,2.28192610483362e-271,0.975,0.09
"402","EC_4","Cdh5",2.35571873181926,4.73223526415613e-275,1.01312424770318e-270,0.956,0.03
"403","EC_4","Ctla2a",3.13053715861482,7.30741222008045e-271,1.56444388219702e-266,0.961,0.043
"404","EC_4","Pecam1",2.15703867842265,1.98713362009412e-255,4.25425436725951e-251,0.897,0.033
"405","EC_4","Egfl7",2.45420817660615,2.03213202487934e-246,4.35059145206418e-242,0.931,0.054
"406","EC_4","Plvap",2.7091050170192,1.12092300405717e-244,2.39978405938599e-240,0.906,0.056
"407","EC_4","Kdr",2.02368888906003,1.68239100860889e-236,3.60183091033077e-232,0.847,0.03
"408","EC_4","Adgrl4",1.67694042141974,2.33599167668652e-219,5.00112458061818e-215,0.803,0.021
"409","EC_4","Sema7a",1.58730262076421,2.31387107819032e-216,4.95376659129766e-212,0.764,0.047
"410","EC_4","Rasip1",1.60614172830941,4.98454720132943e-204,1.06714171033262e-199,0.773,0.024
"411","EC_4","Arhgap31",1.60423395334501,8.67785254031104e-200,1.85784145035519e-195,0.887,0.241
"412","EC_4","Ecscr",1.75278938169564,3.11454243632e-199,6.66792390191749e-195,0.823,0.05
"413","EC_4","Cyyr1",1.49011612098741,3.55048881068266e-198,7.60124149479051e-194,0.749,0.021
"414","EC_4","Esam",1.70910986694194,3.20434337404732e-196,6.8601787294979e-192,0.857,0.054
"415","EC_4","Cd93",1.73692056247888,4.64400050029433e-193,9.94234067108013e-189,0.773,0.043
"416","EC_4","Sox17",1.73258010755665,5.31665455762412e-187,1.13824257424175e-182,0.542,0.005
"417","EC_4","S1pr1",1.77424676176996,5.89330069261223e-184,1.26169674528135e-179,0.837,0.089
"418","EC_4","Emcn",1.98914045012839,2.70926591833047e-183,5.8002674045537e-179,0.921,0.191
"419","EC_4","Eng",1.55505459550331,4.15994837983283e-183,8.9060334863841e-179,0.911,0.31
"420","EC_4","Myct1",1.25436691323858,1.34991944027893e-177,2.89004252969316e-173,0.581,0.012
"421","EC_4","Plpp1",1.64488554817121,6.77501041732208e-176,1.45046198024448e-171,0.823,0.292
"422","EC_4","Adgrf5",1.46421160413326,8.62335381832215e-173,1.84617381896459e-168,0.734,0.032
"423","EC_4","Podxl",1.44597279699006,4.37339626175506e-169,9.36300405679141e-165,0.675,0.022
"424","EC_4","Mmrn2",1.27351811987976,5.0062601058612e-164,1.07179022606382e-159,0.66,0.02
"425","EC_4","Ptprb",1.54584633771458,5.98008855184875e-161,1.2802771580653e-156,0.685,0.028
"426","EC_4","Inhbb",1.56942743939717,2.30215933766014e-156,4.92869292599659e-152,0.645,0.029
"427","EC_4","Lpar6",1.51254932381335,3.58553834765942e-153,7.67627904850406e-149,0.739,0.096
"428","EC_4","Acvrl1",1.42851794145039,7.39931033979704e-152,1.58411835064715e-147,0.768,0.126
"429","EC_4","Cldn5",2.29081046224498,6.37313788084083e-148,1.36442508890921e-143,0.704,0.038
"430","EC_4","Ly6c1",1.58269031137895,7.09422968965682e-148,1.51880363425863e-143,0.709,0.049
"431","EC_4","Adgrg1",1.24910700159844,3.11363341191524e-145,6.66597777156933e-141,0.665,0.047
"432","EC_4","Grrp1",1.41225818919192,2.63378905908966e-144,5.63867899660505e-140,0.591,0.018
"433","EC_4","Plscr2",1.25335196006346,1.80345851306154e-142,3.86102433061344e-138,0.586,0.06
"434","EC_4","Slfn5",1.57645022054421,1.50899042125919e-141,3.23059759287381e-137,0.842,0.157
"435","EC_4","Uaca",1.3481581741392,3.67577296174333e-138,7.86946233379629e-134,0.793,0.276
"436","EC_4","Ramp3",1.5230524164187,1.28584906569171e-135,2.75287426473938e-131,0.704,0.051
"437","EC_4","Srgn",1.50160244039276,1.72910051322839e-135,3.70183128877065e-131,0.961,0.181
"438","EC_4","Fam167b",1.06893091733052,5.0503824365517e-134,1.08123637584135e-129,0.581,0.021
"439","EC_4","Mef2a",1.122994723031,4.06288155342587e-131,8.69822311772945e-127,0.857,0.466
"440","EC_4","Ramp2",1.49926066797591,2.67721622206081e-130,5.73165220980999e-126,0.793,0.152
"441","EC_4","Tie1",1.09249797376517,4.02554858116327e-129,8.61829695741244e-125,0.611,0.03
"442","EC_4","Tcf4",1.27484980608942,4.15560417446193e-126,8.89673297710555e-122,0.887,0.477
"443","EC_4","Col4a1",1.38958244838065,5.28175860047736e-121,1.1307716987762e-116,0.852,0.338
"444","EC_4","Msn",1.10315646374764,1.87572386678274e-120,4.01573722639518e-116,0.872,0.532
"445","EC_4","Tpst2",1.14159574617289,2.04157256648739e-116,4.37080270759285e-112,0.744,0.326
"446","EC_4","Clec2d",1.34253940548778,2.34912500259603e-116,5.02924171805784e-112,0.892,0.444
"447","EC_4","Nedd9",1.2090271020788,8.47782942819247e-112,1.81501850228173e-107,0.788,0.328
"448","EC_4","Notch1",1.17632358749736,3.10309471338884e-108,6.64341547189417e-104,0.764,0.236
"449","EC_4","Irx3",1.09841161487694,5.56150369167082e-106,1.1906623253498e-101,0.547,0.134
"450","EC_4","Ralb",1.09680034198126,1.17922358653074e-105,2.52459977640365e-101,0.695,0.251
"451","EC_4","Igfbp3",1.99891417687404,2.9558686004809e-105,6.32821908676956e-101,0.729,0.121
"452","EC_4","Slc9a3r2",1.1921030545302,1.37159020683548e-104,2.93643747381407e-100,0.635,0.105
"453","EC_4","Fabp4",2.65746709246397,7.03778239932907e-103,1.50671883387236e-98,0.365,0.02
"454","EC_4","Plpp3",1.35536294613525,2.24998009043656e-102,4.81698237561563e-98,0.936,0.504
"455","EC_4","Ehd4",1.04200674620752,3.19271772053122e-102,6.83528936788529e-98,0.764,0.413
"456","EC_4","Tmem2",1.1591598936522,9.56378935013313e-100,2.04751166197e-95,0.665,0.173
"457","EC_4","Abcg2",1.01708543540119,2.72619443581061e-98,5.83650966762693e-94,0.626,0.121
"458","EC_4","Ddit4",1.291228013915,7.68812521247623e-98,1.64595072673904e-93,0.837,0.314
"459","EC_4","Tnfaip2",1.22882559116812,1.05292920083046e-97,2.25421612605794e-93,0.719,0.144
"460","EC_4","Sox18",1.13725168291719,3.16276268079593e-96,6.771158623316e-92,0.443,0.017
"461","EC_4","Snrk",1.11366499261659,3.29828877932846e-96,7.06130644766429e-92,0.567,0.105
"462","EC_4","Esm1",1.50664784850847,1.2928921193045e-95,2.76795273821901e-91,0.571,0.046
"463","EC_4","Tmem33",1.00979019841868,3.71362282736048e-94,7.95049511109604e-90,0.68,0.31
"464","EC_4","Itpkb",1.03957772818469,6.24534278002307e-93,1.33706543577514e-88,0.611,0.133
"465","EC_4","Rapgef5",1.02037638320905,2.88810912980283e-91,6.18315283599488e-87,0.522,0.062
"466","EC_4","Tnfsf10",1.04878087374554,1.15839155771816e-88,2.48000048591881e-84,0.463,0.029
"467","EC_4","Abca1",1.08179578627396,4.26333939257659e-87,9.12738330556721e-83,0.655,0.196
"468","EC_4","Apold1",1.343008799973,8.33166963459636e-87,1.78372715207073e-82,0.596,0.07
"469","EC_4","Col4a2",1.12863871882949,9.8124244991473e-86,2.10074196102245e-81,0.739,0.255
"470","EC_4","Adamts9",1.07083907078374,6.0618298926712e-83,1.29777716172198e-78,0.685,0.125
"471","EC_4","Tcim",1.37540728838132,1.944196493773e-82,4.16233027351861e-78,0.764,0.246
"472","EC_4","Cdc42ep3",1.15899377052083,5.58757442690184e-82,1.19624380905541e-77,0.724,0.238
"473","EC_4","Lrg1",1.0885860889246,1.55802417025263e-81,3.33557394609386e-77,0.384,0.015
"474","EC_4","Lmo2",1.06339567737063,8.46941930597574e-81,1.81321797921635e-76,0.581,0.082
"475","EC_4","Cd34",1.01897274415554,1.00922239437445e-80,2.16064422411627e-76,0.68,0.111
"476","EC_4","Ly6e",1.0890815676403,1.29477912145388e-79,2.77199262112061e-75,0.626,0.209
"477","EC_4","Pltp",1.15297131553336,1.85390238135559e-76,3.96901960824419e-72,0.685,0.236
"478","EC_4","Itm2a",1.28144071529839,2.79574589738752e-76,5.98541239171694e-72,0.768,0.42
"479","EC_4","Mast4",1.03527788189617,2.79746658794893e-73,5.98909621813986e-69,0.729,0.315
"480","EC_4","Timp3",1.23711002530719,2.02085395045424e-71,4.32644622252747e-67,0.966,0.681
"481","EC_4","Oasl1",1.01540818152022,1.44302833192706e-70,3.08937935582264e-66,0.532,0.076
"482","EC_4","Pdgfa",1.2313636981373,7.07777591737963e-70,1.5152810461518e-65,0.773,0.385
"483","EC_4","Cyp1a1",1.42135558995109,1.55789708160616e-68,3.33530186201064e-64,0.266,0.007
"484","EC_4","Ifi203",1.11621569177479,8.02434969818609e-68,1.71793302688466e-63,0.7,0.194
"485","EC_4","Rnf213",1.02174770356228,1.56513319235052e-65,3.35079365150323e-61,0.729,0.307
"486","EC_4","Prss23",1.22389185162317,6.71292212517428e-65,1.43716949777856e-60,0.734,0.436
"487","EC_4","Klf2",1.48829817270378,2.19792910789239e-62,4.70554642708681e-58,0.744,0.28
"488","EC_4","Stc1",1.29169303992821,2.23727786131097e-62,4.78978817328065e-58,0.557,0.089
"489","EC_4","Sh3bp5",1.01176057290016,3.24218420128733e-62,6.94119215653605e-58,0.631,0.167
"490","EC_4","Rhob",1.07751956314221,9.83928188074093e-59,2.10649185784783e-54,0.749,0.398
"491","EC_4","Ly6a",1.16606144639376,7.42190820295599e-55,1.58895632717085e-50,0.675,0.205
"492","EC_4","Sox4",1.22477355394355,3.41538608902454e-52,7.31200007799264e-48,0.616,0.263
"493","EC_4","Iigp1",1.08094133035805,9.4407185747651e-52,2.02116343967146e-47,0.778,0.31
"494","EC_4","Rgcc",1.11391473779054,1.74049157983281e-50,3.72621842326406e-46,0.818,0.448
"495","EC_4","Id1",1.08359633273825,6.47124305384851e-49,1.38542842539843e-44,0.798,0.414
"496","EC_4","Sgk1",1.01965365780807,2.47037928202734e-46,5.28883500489232e-42,0.833,0.615
"497","EC_4","Akap12",1.10948885896212,5.15850804326507e-44,1.10438498698262e-39,0.764,0.346
"498","EC_4","Rsad2",1.05031064510792,1.99556663316069e-41,4.27230860493372e-37,0.429,0.086
"499","EC_4","Hilpda",1.05548438406714,1.41700844293525e-35,3.03367337548008e-31,0.655,0.351
"500","EC_4","Hspa1a",1.09999644646853,6.47639430096763e-10,1.38653125589416e-05,0.291,0.326
"501","TM_1","Kera",3.77485554327183,0,0,0.938,0.027
"502","TM_1","Angptl7",3.58970891885235,0,0,0.974,0.037
"503","TM_1","A2m",3.56280614945903,0,0,1,0.197
"504","TM_1","Col1a1",3.32999652312262,0,0,1,0.471
"505","TM_1","Igfbp2",3.17846173979497,0,0,1,0.299
"506","TM_1","Col1a2",2.86505578807547,0,0,1,0.494
"507","TM_1","Matn4",2.6876451580307,0,0,0.993,0.087
"508","TM_1","Col6a1",2.67396086487118,0,0,0.997,0.315
"509","TM_1","Nupr1",2.47931737813051,0,0,1,0.471
"510","TM_1","Col6a2",2.4525472611117,0,0,1,0.213
"511","TM_1","Col6a3",2.41804568951935,0,0,0.98,0.153
"512","TM_1","Col5a2",2.36022583619149,0,0,0.993,0.275
